Height 1,Reach 1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss,Draw
185.4,73.0,29.0,0.0615,0.0307,2.8586,7.4078,4.3033,4.2418,9.1598,5.4406,0.4631,0.0307,0.1537,0.0615,0.123,0.7377,0.3689,0.3381,1.4754,167.6,70.0,30.0,0.0,0.0167,5.5,12.1333,5.0833,6.45,13.1,8.9333,0.4924,0.0167,0.0167,0.3,0.0167,0.0667,0.35,0.1333,1.4833,0.0,1.0,0.0
167.6,70.0,30.0,0.0,0.0167,5.5,12.1333,5.0833,6.45,13.1,8.9333,0.4924,0.0167,0.0167,0.3,0.0167,0.0667,0.35,0.1333,1.4833,185.4,73.0,29.0,0.0615,0.0307,2.8586,7.4078,4.3033,4.2418,9.1598,5.4406,0.4631,0.0307,0.1537,0.0615,0.123,0.7377,0.3689,0.3381,1.4754,1.0,0.0,0.0
175.3,70.0,29.0,0.0143,0.0,3.5429,8.7286,1.4857,6.2143,11.7143,2.5143,0.5305,0.1857,0.2714,0.1571,0.0714,0.9429,0.2571,1.0143,0.1286,167.6,68.0,31.0,0.0106,0.0426,3.312,9.2439,2.3429,3.8978,9.8616,2.9073,0.3952,0.0745,0.4686,0.0532,0.0213,0.213,0.2769,0.2449,0.1171,1.0,0.0,0.0
167.6,68.0,31.0,0.0106,0.0426,3.312,9.2439,2.3429,3.8978,9.8616,2.9073,0.3952,0.0745,0.4686,0.0532,0.0213,0.213,0.2769,0.2449,0.1171,175.3,70.0,29.0,0.0143,0.0,3.5429,8.7286,1.4857,6.2143,11.7143,2.5143,0.5305,0.1857,0.2714,0.1571,0.0714,0.9429,0.2571,1.0143,0.1286,0.0,1.0,0.0
185.4,73.0,30.0,0.0685,0.0,5.5511,10.3484,3.084,6.5106,11.4106,3.4266,0.5706,0.1028,0.1713,0.0343,0.0685,0.2056,0.1371,0.8909,0.0343,175.3,71.0,30.0,0.0823,0.0274,3.7877,8.3166,1.9488,4.3916,8.9204,2.9918,0.4923,0.0,0.0274,0.1921,0.0,0.3843,0.0549,0.4392,0.0,1.0,0.0,0.0
175.3,71.0,30.0,0.0823,0.0274,3.7877,8.3166,1.9488,4.3916,8.9204,2.9918,0.4923,0.0,0.0274,0.1921,0.0,0.3843,0.0549,0.4392,0.0,185.4,73.0,30.0,0.0685,0.0,5.5511,10.3484,3.084,6.5106,11.4106,3.4266,0.5706,0.1028,0.1713,0.0343,0.0685,0.2056,0.1371,0.8909,0.0343,0.0,1.0,0.0
185.4,75.0,34.0,0.0193,0.0193,5.3179,14.4894,2.8902,5.6069,14.8362,3.1214,0.3779,0.1541,0.4239,0.0385,0.0,0.4239,0.0771,0.1349,0.1349,185.4,74.0,32.0,0.1212,0.0,3.0291,6.0097,1.7932,6.0339,9.2811,3.9257,0.6501,0.0,0.0,0.1939,0.0727,0.5331,0.2423,1.3086,1.0178,1.0,0.0,0.0
185.4,74.0,32.0,0.1212,0.0,3.0291,6.0097,1.7932,6.0339,9.2811,3.9257,0.6501,0.0,0.0,0.1939,0.0727,0.5331,0.2423,1.3086,1.0178,185.4,75.0,34.0,0.0193,0.0193,5.3179,14.4894,2.8902,5.6069,14.8362,3.1214,0.3779,0.1541,0.4239,0.0385,0.0,0.4239,0.0771,0.1349,0.1349,0.0,1.0,0.0
177.8,72.0,29.0,0.0,0.0,1.993,3.951,2.1503,3.4615,5.5769,3.951,0.6207,0.1049,0.1748,0.2622,0.0699,0.6119,0.2797,0.2797,0.9091,177.8,70.0,31.0,0.0,0.0667,2.8254,7.2747,2.3804,5.0056,9.8331,4.6496,0.509,0.1557,0.356,0.1112,0.2002,0.2225,0.3115,0.267,0.2002,1.0,0.0,0.0
177.8,70.0,31.0,0.0,0.0667,2.8254,7.2747,2.3804,5.0056,9.8331,4.6496,0.509,0.1557,0.356,0.1112,0.2002,0.2225,0.3115,0.267,0.2002,177.8,72.0,29.0,0.0,0.0,1.993,3.951,2.1503,3.4615,5.5769,3.951,0.6207,0.1049,0.1748,0.2622,0.0699,0.6119,0.2797,0.2797,0.9091,0.0,1.0,0.0
185.4,76.0,33.0,0.0486,0.0,4.4211,7.2389,1.5061,5.6356,8.502,2.5263,0.6629,0.2429,0.3887,0.0486,0.1457,0.3887,0.1943,1.5547,0.1943,177.8,70.0,32.0,0.0,0.0395,1.5592,2.9013,1.3224,5.8026,7.5987,2.8618,0.7636,0.3158,0.6118,0.0395,0.0,0.2368,0.2961,1.0461,0.4145,1.0,0.0,0.0
177.8,70.0,32.0,0.0,0.0395,1.5592,2.9013,1.3224,5.8026,7.5987,2.8618,0.7636,0.3158,0.6118,0.0395,0.0,0.2368,0.2961,1.0461,0.4145,185.4,76.0,33.0,0.0486,0.0,4.4211,7.2389,1.5061,5.6356,8.502,2.5263,0.6629,0.2429,0.3887,0.0486,0.1457,0.3887,0.1943,1.5547,0.1943,0.0,1.0,0.0
182.9,74.0,31.0,0.0,0.0341,1.2944,5.4329,3.9512,2.1118,6.3696,7.5106,0.3316,0.017,0.0511,0.2555,0.0511,0.0852,0.2044,0.0511,1.09,177.8,75.0,32.0,0.0,0.0,4.6586,9.841,2.3948,5.594,10.87,3.3302,0.5146,0.0748,0.0748,0.1497,0.0,0.7671,0.3742,0.8606,0.4303,1.0,0.0,0.0
177.8,75.0,32.0,0.0,0.0,4.6586,9.841,2.3948,5.594,10.87,3.3302,0.5146,0.0748,0.0748,0.1497,0.0,0.7671,0.3742,0.8606,0.4303,182.9,74.0,31.0,0.0,0.0341,1.2944,5.4329,3.9512,2.1118,6.3696,7.5106,0.3316,0.017,0.0511,0.2555,0.0511,0.0852,0.2044,0.0511,1.09,0.0,1.0,0.0
177.8,73.0,27.0,0.0531,0.0,3.4218,7.878,2.8382,4.0584,8.5146,4.0318,0.4766,0.0531,0.0796,0.1061,0.0,1.061,0.3714,0.3448,1.2732,175.3,71.0,33.0,0.0,0.0,2.6471,4.7727,1.3035,4.6725,7.0588,2.9679,0.6619,0.3008,0.7219,0.1003,0.0,0.7821,0.2807,0.9626,0.1203,1.0,0.0,0.0
175.3,71.0,33.0,0.0,0.0,2.6471,4.7727,1.3035,4.6725,7.0588,2.9679,0.6619,0.3008,0.7219,0.1003,0.0,0.7821,0.2807,0.9626,0.1203,177.8,73.0,27.0,0.0531,0.0,3.4218,7.878,2.8382,4.0584,8.5146,4.0318,0.4766,0.0531,0.0796,0.1061,0.0,1.061,0.3714,0.3448,1.2732,0.0,1.0,0.0
182.9,73.0,38.0,0.0,0.0,3.3344,6.9819,3.3896,5.9318,10.0768,5.1213,0.5887,0.35,0.9764,0.0368,0.0184,1.6395,1.8606,0.5342,0.1474,172.7,71.0,32.0,0.0205,0.0,2.589,5.3219,1.7877,5.9795,8.9795,3.226,0.6659,0.2671,0.4932,0.0205,0.0616,0.637,0.9041,1.2534,0.0616,0.0,1.0,0.0
172.7,71.0,32.0,0.0205,0.0,2.589,5.3219,1.7877,5.9795,8.9795,3.226,0.6659,0.2671,0.4932,0.0205,0.0616,0.637,0.9041,1.2534,0.0616,182.9,73.0,38.0,0.0,0.0,3.3344,6.9819,3.3896,5.9318,10.0768,5.1213,0.5887,0.35,0.9764,0.0368,0.0184,1.6395,1.8606,0.5342,0.1474,1.0,0.0,0.0
175.3,71.0,32.0,0.0,0.0204,1.6106,4.4648,1.6922,3.5678,6.7686,2.895,0.5271,0.2446,0.3058,0.0815,0.0815,0.0815,0.2854,0.9582,0.632,177.8,72.0,33.0,0.0279,0.0558,2.5929,7.5558,3.5409,3.0669,8.0855,5.0465,0.3793,0.0558,0.4461,0.1115,0.0558,0.1952,0.6691,0.7528,0.3346,1.0,0.0,0.0
177.8,72.0,33.0,0.0279,0.0558,2.5929,7.5558,3.5409,3.0669,8.0855,5.0465,0.3793,0.0558,0.4461,0.1115,0.0558,0.1952,0.6691,0.7528,0.3346,175.3,71.0,32.0,0.0,0.0204,1.6106,4.4648,1.6922,3.5678,6.7686,2.895,0.5271,0.2446,0.3058,0.0815,0.0815,0.0815,0.2854,0.9582,0.632,0.0,1.0,0.0
188.0,77.0,38.0,0.0682,0.0,2.37,4.075,2.0631,3.1373,4.9105,6.2063,0.6389,0.0171,0.0171,0.0512,0.0512,0.1535,0.2046,0.6309,1.2276,193.0,79.0,36.0,0.0203,0.0,3.3333,7.7846,2.7236,8.4959,13.6382,3.4146,0.623,0.2236,0.4065,0.0,0.0407,1.4228,0.8943,0.7724,0.0813,1.0,0.0,0.0
193.0,79.0,36.0,0.0203,0.0,3.3333,7.7846,2.7236,8.4959,13.6382,3.4146,0.623,0.2236,0.4065,0.0,0.0407,1.4228,0.8943,0.7724,0.0813,188.0,77.0,38.0,0.0682,0.0,2.37,4.075,2.0631,3.1373,4.9105,6.2063,0.6389,0.0171,0.0171,0.0512,0.0512,0.1535,0.2046,0.6309,1.2276,0.0,1.0,0.0
185.4,72.0,35.0,0.0,0.0143,1.6,3.6714,1.6143,3.6143,6.1714,2.3714,0.5856,0.2,0.5714,0.0,0.0286,0.2,0.1,0.7429,0.1714,175.3,71.0,28.0,0.0195,0.0,4.0585,9.3463,1.5805,7.4146,12.8976,2.439,0.5749,0.1951,0.4098,0.1756,0.0585,1.1707,0.5659,1.1122,0.0,1.0,0.0,0.0
175.3,71.0,28.0,0.0195,0.0,4.0585,9.3463,1.5805,7.4146,12.8976,2.439,0.5749,0.1951,0.4098,0.1756,0.0585,1.1707,0.5659,1.1122,0.0,185.4,72.0,35.0,0.0,0.0143,1.6,3.6714,1.6143,3.6143,6.1714,2.3714,0.5856,0.2,0.5714,0.0,0.0286,0.2,0.1,0.7429,0.1714,0.0,1.0,0.0
188.0,76.0,31.0,0.0208,0.0208,2.1473,4.5031,1.7929,2.9395,5.5038,3.5233,0.5341,0.2502,0.417,0.0208,0.0,0.1459,0.542,0.5629,0.1668,180.3,74.0,32.0,0.0193,0.0,1.4836,3.8343,1.9653,2.0617,4.6821,3.8921,0.4403,0.1541,0.3468,0.0771,0.1349,0.4046,0.1156,0.1156,0.8671,1.0,0.0,0.0
180.3,74.0,32.0,0.0193,0.0,1.4836,3.8343,1.9653,2.0617,4.6821,3.8921,0.4403,0.1541,0.3468,0.0771,0.1349,0.4046,0.1156,0.1156,0.8671,188.0,76.0,31.0,0.0208,0.0208,2.1473,4.5031,1.7929,2.9395,5.5038,3.5233,0.5341,0.2502,0.417,0.0208,0.0,0.1459,0.542,0.5629,0.1668,0.0,1.0,0.0
170.2,70.0,34.0,0.0359,0.0359,1.5449,8.4431,3.6647,1.6168,8.515,4.8503,0.1899,0.0,0.0719,0.1437,0.0,0.0359,0.1796,0.1078,0.2515,172.7,70.0,33.0,0.0297,0.0,4.1902,7.8455,3.9525,10.6092,15.2155,4.9629,0.6973,0.1783,0.3863,0.0594,0.0297,0.7429,1.5156,0.4755,0.2675,1.0,0.0,0.0
172.7,70.0,33.0,0.0297,0.0,4.1902,7.8455,3.9525,10.6092,15.2155,4.9629,0.6973,0.1783,0.3863,0.0594,0.0297,0.7429,1.5156,0.4755,0.2675,170.2,70.0,34.0,0.0359,0.0359,1.5449,8.4431,3.6647,1.6168,8.515,4.8503,0.1899,0.0,0.0719,0.1437,0.0,0.0359,0.1796,0.1078,0.2515,0.0,1.0,0.0
175.3,69.0,29.0,0.0805,0.0,3.0067,5.0738,3.5973,4.5906,6.6577,5.2081,0.6895,0.3758,0.5906,0.1074,0.0268,0.5638,1.4497,0.698,0.0268,182.9,72.0,31.0,0.0408,0.0,3.0581,7.0744,2.0795,4.2202,8.2773,2.7523,0.5099,0.0204,0.0612,0.1223,0.1427,0.8767,0.5301,0.3874,0.0815,1.0,0.0,0.0
182.9,72.0,31.0,0.0408,0.0,3.0581,7.0744,2.0795,4.2202,8.2773,2.7523,0.5099,0.0204,0.0612,0.1223,0.1427,0.8767,0.5301,0.3874,0.0815,175.3,69.0,29.0,0.0805,0.0,3.0067,5.0738,3.5973,4.5906,6.6577,5.2081,0.6895,0.3758,0.5906,0.1074,0.0268,0.5638,1.4497,0.698,0.0268,0.0,1.0,0.0
172.7,75.0,31.0,0.0,0.0,1.7455,3.8275,1.8717,4.5005,6.7087,5.8675,0.6708,0.2944,0.5678,0.0841,0.0841,0.3996,0.8412,0.8833,0.3575,172.7,70.0,28.0,0.0268,0.0,2.3036,6.1875,1.3125,4.6875,9.0536,2.4375,0.5178,0.2143,0.4018,0.0536,0.0804,0.2679,0.1875,1.1786,0.1071,0.0,1.0,0.0
172.7,70.0,28.0,0.0268,0.0,2.3036,6.1875,1.3125,4.6875,9.0536,2.4375,0.5178,0.2143,0.4018,0.0536,0.0804,0.2679,0.1875,1.1786,0.1071,172.7,75.0,31.0,0.0,0.0,1.7455,3.8275,1.8717,4.5005,6.7087,5.8675,0.6708,0.2944,0.5678,0.0841,0.0841,0.3996,0.8412,0.8833,0.3575,1.0,0.0,0.0
172.7,68.0,30.0,0.0481,0.0962,4.5691,9.8116,4.7134,6.5411,12.2164,5.988,0.5354,0.024,0.0481,0.1202,0.0,0.024,0.0,0.505,1.0581,185.4,73.0,29.0,0.0372,0.0,2.6022,5.5019,2.9368,4.3494,7.3978,6.0223,0.5879,0.0,0.1859,0.3346,0.0743,0.4833,0.3346,0.855,1.3755,0.0,1.0,0.0
185.4,73.0,29.0,0.0372,0.0,2.6022,5.5019,2.9368,4.3494,7.3978,6.0223,0.5879,0.0,0.1859,0.3346,0.0743,0.4833,0.3346,0.855,1.3755,172.7,68.0,30.0,0.0481,0.0962,4.5691,9.8116,4.7134,6.5411,12.2164,5.988,0.5354,0.024,0.0481,0.1202,0.0,0.024,0.0,0.505,1.0581,1.0,0.0,0.0
175.3,70.0,29.0,0.0409,0.0205,5.8117,16.2483,4.809,6.2824,16.7804,5.3206,0.3744,0.0205,0.0614,0.1637,0.0205,0.2865,0.2865,0.1842,0.1637,172.7,68.0,28.0,0.045,0.0,3.6698,7.6773,3.0844,3.985,8.1276,3.5797,0.4903,0.0,0.0,0.045,0.0,0.2251,0.1126,0.0225,0.4503,0.0,1.0,0.0
172.7,68.0,28.0,0.045,0.0,3.6698,7.6773,3.0844,3.985,8.1276,3.5797,0.4903,0.0,0.0,0.045,0.0,0.2251,0.1126,0.0225,0.4503,175.3,70.0,29.0,0.0409,0.0205,5.8117,16.2483,4.809,6.2824,16.7804,5.3206,0.3744,0.0205,0.0614,0.1637,0.0205,0.2865,0.2865,0.1842,0.1637,1.0,0.0,0.0
175.3,70.0,29.0,0.0143,0.0,3.5429,8.7286,1.4857,6.2143,11.7143,2.5143,0.5305,0.1857,0.2714,0.1571,0.0714,0.9429,0.2571,1.0143,0.1286,182.9,76.0,28.0,0.0214,0.0214,4.9982,15.4646,2.4564,7.1342,17.921,3.2253,0.3981,0.0427,0.1922,0.0854,0.0427,0.6622,0.3418,0.4486,0.1282,1.0,0.0,0.0
182.9,76.0,28.0,0.0214,0.0214,4.9982,15.4646,2.4564,7.1342,17.921,3.2253,0.3981,0.0427,0.1922,0.0854,0.0427,0.6622,0.3418,0.4486,0.1282,175.3,70.0,29.0,0.0143,0.0,3.5429,8.7286,1.4857,6.2143,11.7143,2.5143,0.5305,0.1857,0.2714,0.1571,0.0714,0.9429,0.2571,1.0143,0.1286,0.0,1.0,0.0
185.4,76.0,31.0,0.0464,0.0464,3.2031,6.7544,3.8066,5.617,9.2843,5.2921,0.605,0.1161,0.2553,0.1393,0.0232,0.5571,0.9284,1.1141,1.323,195.6,79.0,26.0,0.0781,0.0,2.6936,6.5582,1.7176,4.6064,8.7833,3.4353,0.5244,0.1171,0.2733,0.0781,0.1952,0.4684,0.3123,1.2101,0.5075,0.0,1.0,0.0
195.6,79.0,26.0,0.0781,0.0,2.6936,6.5582,1.7176,4.6064,8.7833,3.4353,0.5244,0.1171,0.2733,0.0781,0.1952,0.4684,0.3123,1.2101,0.5075,185.4,76.0,31.0,0.0464,0.0464,3.2031,6.7544,3.8066,5.617,9.2843,5.2921,0.605,0.1161,0.2553,0.1393,0.0232,0.5571,0.9284,1.1141,1.323,1.0,0.0,0.0
175.3,70.0,34.0,0.0153,0.0,1.9281,6.8248,3.137,2.8003,7.7276,6.7177,0.3624,0.0612,0.0918,0.1224,0.0153,0.2907,0.4438,0.1071,0.658,182.9,76.0,23.0,0.0,0.0,2.694,5.8849,2.7986,3.9233,7.245,6.8003,0.5415,0.3139,0.5493,0.0523,0.1046,0.3923,0.8108,0.9677,0.837,0.0,1.0,0.0
182.9,76.0,23.0,0.0,0.0,2.694,5.8849,2.7986,3.9233,7.245,6.8003,0.5415,0.3139,0.5493,0.0523,0.1046,0.3923,0.8108,0.9677,0.837,175.3,70.0,34.0,0.0153,0.0,1.9281,6.8248,3.137,2.8003,7.7276,6.7177,0.3624,0.0612,0.0918,0.1224,0.0153,0.2907,0.4438,0.1071,0.658,1.0,0.0,0.0
175.3,73.0,36.0,0.0553,0.0277,3.9557,9.4053,1.8257,6.0028,11.7566,3.3195,0.5106,0.0553,0.083,0.0553,0.0553,0.4426,0.1383,1.2448,0.1107,175.3,71.0,27.0,0.0521,0.0174,3.4231,7.4718,3.3362,4.5873,8.6881,4.4309,0.528,0.1564,0.3301,0.0348,0.0869,0.5039,0.3475,0.2433,0.1216,1.0,0.0,0.0
175.3,71.0,27.0,0.0521,0.0174,3.4231,7.4718,3.3362,4.5873,8.6881,4.4309,0.528,0.1564,0.3301,0.0348,0.0869,0.5039,0.3475,0.2433,0.1216,175.3,73.0,36.0,0.0553,0.0277,3.9557,9.4053,1.8257,6.0028,11.7566,3.3195,0.5106,0.0553,0.083,0.0553,0.0553,0.4426,0.1383,1.2448,0.1107,0.0,1.0,0.0
167.6,70.0,34.0,0.0617,0.0,4.5252,16.0027,3.2293,4.772,16.373,3.435,0.2915,0.0411,0.1234,0.0206,0.0206,0.1851,0.0823,0.1646,0.0411,167.6,70.0,30.0,0.0,0.0167,5.5,12.1333,5.0833,6.45,13.1,8.9333,0.4924,0.0167,0.0167,0.3,0.0167,0.0667,0.35,0.1333,1.4833,1.0,0.0,0.0
167.6,70.0,30.0,0.0,0.0167,5.5,12.1333,5.0833,6.45,13.1,8.9333,0.4924,0.0167,0.0167,0.3,0.0167,0.0667,0.35,0.1333,1.4833,167.6,70.0,34.0,0.0617,0.0,4.5252,16.0027,3.2293,4.772,16.373,3.435,0.2915,0.0411,0.1234,0.0206,0.0206,0.1851,0.0823,0.1646,0.0411,0.0,1.0,0.0
177.8,71.0,35.0,0.019,0.0569,2.3712,9.921,2.5798,3.6231,11.2868,3.4145,0.321,0.1138,0.5501,0.1138,0.0948,0.1328,0.3604,0.3035,0.2087,172.7,69.0,28.0,0.0,0.0386,3.8405,11.8495,3.0106,4.3422,12.4091,3.1071,0.3499,0.0772,0.2509,0.0772,0.0,0.2509,0.2509,0.0772,0.0579,0.0,1.0,0.0
172.7,69.0,28.0,0.0,0.0386,3.8405,11.8495,3.0106,4.3422,12.4091,3.1071,0.3499,0.0772,0.2509,0.0772,0.0,0.2509,0.2509,0.0772,0.0579,177.8,71.0,35.0,0.019,0.0569,2.3712,9.921,2.5798,3.6231,11.2868,3.4145,0.321,0.1138,0.5501,0.1138,0.0948,0.1328,0.3604,0.3035,0.2087,1.0,0.0,0.0
182.9,74.0,34.0,0.0835,0.0,2.3109,4.8445,2.5615,4.1763,6.7935,7.8237,0.6148,0.1114,0.2227,0.2227,0.0278,0.6682,0.8353,0.4176,1.0302,185.4,75.0,31.0,0.0,0.0194,4.3869,10.5597,3.824,7.1627,13.7625,4.4452,0.5205,0.0194,0.1747,0.0582,0.0,1.2035,0.3688,0.4853,0.2912,1.0,0.0,0.0
185.4,75.0,31.0,0.0,0.0194,4.3869,10.5597,3.824,7.1627,13.7625,4.4452,0.5205,0.0194,0.1747,0.0582,0.0,1.2035,0.3688,0.4853,0.2912,182.9,74.0,34.0,0.0835,0.0,2.3109,4.8445,2.5615,4.1763,6.7935,7.8237,0.6148,0.1114,0.2227,0.2227,0.0278,0.6682,0.8353,0.4176,1.0302,0.0,1.0,0.0
172.7,71.0,32.0,0.0205,0.0,2.589,5.3219,1.7877,5.9795,8.9795,3.226,0.6659,0.2671,0.4932,0.0205,0.0616,0.637,0.9041,1.2534,0.0616,190.5,75.0,31.0,0.0239,0.0,2.506,6.4439,2.0048,3.8902,8.2578,5.1074,0.4711,0.0477,0.3341,0.1671,0.1193,0.9785,0.5489,0.5967,0.4773,1.0,0.0,0.0
190.5,75.0,31.0,0.0239,0.0,2.506,6.4439,2.0048,3.8902,8.2578,5.1074,0.4711,0.0477,0.3341,0.1671,0.1193,0.9785,0.5489,0.5967,0.4773,172.7,71.0,32.0,0.0205,0.0,2.589,5.3219,1.7877,5.9795,8.9795,3.226,0.6659,0.2671,0.4932,0.0205,0.0616,0.637,0.9041,1.2534,0.0616,0.0,1.0,0.0
182.9,73.0,37.0,0.0237,0.0237,2.4199,5.7414,4.9348,3.9146,7.331,6.1447,0.534,0.0474,0.2372,0.1661,0.0,0.4745,1.376,0.5694,0.261,190.5,82.0,34.0,0.1357,0.0,4.6947,8.5482,2.0896,5.7259,9.6608,3.6092,0.5927,0.0,0.0,0.1357,0.1085,0.2714,0.4071,0.787,0.2714,1.0,0.0,0.0
190.5,82.0,34.0,0.1357,0.0,4.6947,8.5482,2.0896,5.7259,9.6608,3.6092,0.5927,0.0,0.0,0.1357,0.1085,0.2714,0.4071,0.787,0.2714,182.9,73.0,37.0,0.0237,0.0237,2.4199,5.7414,4.9348,3.9146,7.331,6.1447,0.534,0.0474,0.2372,0.1661,0.0,0.4745,1.376,0.5694,0.261,0.0,1.0,0.0
175.3,72.0,24.0,0.0,0.0,4.5595,9.1691,2.4551,5.9123,10.6973,4.309,0.5527,0.1754,0.3257,0.0501,0.1002,1.3278,0.3257,0.3507,0.1503,182.9,74.0,27.0,0.0,0.0255,2.5489,5.8114,3.0331,3.339,6.729,4.5624,0.4962,0.1529,0.9176,0.0255,0.0255,0.6627,0.8666,0.8156,0.102,1.0,0.0,0.0
182.9,74.0,27.0,0.0,0.0255,2.5489,5.8114,3.0331,3.339,6.729,4.5624,0.4962,0.1529,0.9176,0.0255,0.0255,0.6627,0.8666,0.8156,0.102,175.3,72.0,24.0,0.0,0.0,4.5595,9.1691,2.4551,5.9123,10.6973,4.309,0.5527,0.1754,0.3257,0.0501,0.1002,1.3278,0.3257,0.3507,0.1503,0.0,1.0,0.0
193.0,77.0,29.0,0.1111,0.0,7.0,14.9444,2.0,7.75,15.9722,2.0556,0.4852,0.0833,0.1111,0.0556,0.0,0.6111,0.1389,0.9444,0.0,185.4,77.0,30.0,0.2679,0.0893,7.9464,15.7143,1.875,12.9464,22.3214,2.7679,0.58,0.1786,0.3571,0.0893,0.0,0.5357,0.3571,4.375,0.3571,0.0,1.0,0.0
185.4,77.0,30.0,0.2679,0.0893,7.9464,15.7143,1.875,12.9464,22.3214,2.7679,0.58,0.1786,0.3571,0.0893,0.0,0.5357,0.3571,4.375,0.3571,193.0,77.0,29.0,0.1111,0.0,7.0,14.9444,2.0,7.75,15.9722,2.0556,0.4852,0.0833,0.1111,0.0556,0.0,0.6111,0.1389,0.9444,0.0,1.0,0.0,0.0
172.7,71.0,29.0,0.029,0.0,1.7101,6.058,1.3623,2.9855,7.4203,2.8696,0.4023,0.058,0.2609,0.2319,0.2319,0.2899,0.3188,0.1449,0.1449,177.8,71.0,29.0,0.0375,0.0,2.7341,8.2772,4.4569,3.2959,8.9888,5.2434,0.3667,0.2247,0.7116,0.1124,0.1498,0.412,0.412,1.161,0.1498,1.0,0.0,0.0
177.8,71.0,29.0,0.0375,0.0,2.7341,8.2772,4.4569,3.2959,8.9888,5.2434,0.3667,0.2247,0.7116,0.1124,0.1498,0.412,0.412,1.161,0.1498,172.7,71.0,29.0,0.029,0.0,1.7101,6.058,1.3623,2.9855,7.4203,2.8696,0.4023,0.058,0.2609,0.2319,0.2319,0.2899,0.3188,0.1449,0.1449,0.0,1.0,0.0
182.9,74.0,32.0,0.0,0.0,2.4567,4.4787,2.0787,5.4803,7.8614,3.7795,0.6971,0.2646,0.4913,0.0567,0.0756,0.7559,0.6803,0.4157,0.378,180.3,73.0,33.0,0.083,0.0,2.8848,6.7451,2.5527,4.3168,8.5507,4.7112,0.5049,0.0623,0.083,0.083,0.0415,0.3736,0.4358,0.4151,0.3736,0.0,1.0,0.0
180.3,73.0,33.0,0.083,0.0,2.8848,6.7451,2.5527,4.3168,8.5507,4.7112,0.5049,0.0623,0.083,0.083,0.0415,0.3736,0.4358,0.4151,0.3736,182.9,74.0,32.0,0.0,0.0,2.4567,4.4787,2.0787,5.4803,7.8614,3.7795,0.6971,0.2646,0.4913,0.0567,0.0756,0.7559,0.6803,0.4157,0.378,1.0,0.0,0.0
182.9,74.0,36.0,0.0769,0.0769,1.8462,4.0385,2.9231,2.9615,5.2692,4.5,0.562,0.0,0.0,0.1154,0.0769,0.3462,0.0385,0.6923,1.7308,185.4,75.0,34.0,0.0193,0.0193,5.3179,14.4894,2.8902,5.6069,14.8362,3.1214,0.3779,0.1541,0.4239,0.0385,0.0,0.4239,0.0771,0.1349,0.1349,1.0,0.0,0.0
185.4,75.0,34.0,0.0193,0.0193,5.3179,14.4894,2.8902,5.6069,14.8362,3.1214,0.3779,0.1541,0.4239,0.0385,0.0,0.4239,0.0771,0.1349,0.1349,182.9,74.0,36.0,0.0769,0.0769,1.8462,4.0385,2.9231,2.9615,5.2692,4.5,0.562,0.0,0.0,0.1154,0.0769,0.3462,0.0385,0.6923,1.7308,0.0,1.0,0.0
167.6,67.0,30.0,0.0167,0.0,3.1167,7.1833,3.2833,3.3333,7.4333,5.2667,0.4484,0.0333,0.05,0.1667,0.0,0.8833,0.95,0.0833,0.7,172.7,68.0,28.0,0.0,0.0333,2.9,6.55,2.1667,5.4833,9.35,3.75,0.5865,0.3167,0.8833,0.15,0.1,0.6,0.6833,0.5,0.0667,0.0,1.0,0.0
172.7,68.0,28.0,0.0,0.0333,2.9,6.55,2.1667,5.4833,9.35,3.75,0.5865,0.3167,0.8833,0.15,0.1,0.6,0.6833,0.5,0.0667,167.6,67.0,30.0,0.0167,0.0,3.1167,7.1833,3.2833,3.3333,7.4333,5.2667,0.4484,0.0333,0.05,0.1667,0.0,0.8833,0.95,0.0833,0.7,1.0,0.0,0.0
177.8,72.0,29.0,0.0,0.0,1.993,3.951,2.1503,3.4615,5.5769,3.951,0.6207,0.1049,0.1748,0.2622,0.0699,0.6119,0.2797,0.2797,0.9091,177.8,68.0,29.0,0.0,0.0,4.2567,8.3636,2.631,5.6684,10.2032,8.3422,0.5556,0.1711,0.5134,0.0856,0.1283,1.1123,0.8128,1.3904,0.0642,1.0,0.0,0.0
