,Height1,Reach1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss
627,180.3,70.0,30.0,0.0212,0.0635,3.9153,8.6984,4.8042,5.9048,10.8571,6.0106,0.5439,0.127,0.1481,0.0,0.0,0.4656,0.6561,0.381,0.381,175.3,69.0,35.0,0.0271,0.0,4.6811,9.2809,4.0977,7.5984,12.483,5.4953,0.6087,0.1764,0.2849,0.2307,0.0,0.7327,0.9769,1.4925,0.2714,0.0,1.0
628,180.3,69.0,27.0,0.0225,0.0,9.4826,19.6625,5.4331,10.3712,20.6074,5.5343,0.5033,0.0337,0.0337,0.0337,0.0112,0.6299,0.3037,0.6524,0.0,167.6,68.0,37.0,0.0,0.0287,3.9579,9.4073,2.8967,4.4312,9.9522,3.2409,0.4452,0.086,0.5306,0.0,0.0287,0.2294,0.3155,1.0468,0.2008,1.0,0.0
629,167.6,68.0,37.0,0.0,0.0287,3.9579,9.4073,2.8967,4.4312,9.9522,3.2409,0.4452,0.086,0.5306,0.0,0.0287,0.2294,0.3155,1.0468,0.2008,180.3,69.0,27.0,0.0225,0.0,9.4826,19.6625,5.4331,10.3712,20.6074,5.5343,0.5033,0.0337,0.0337,0.0337,0.0112,0.6299,0.3037,0.6524,0.0,0.0,1.0
630,165.1,67.0,29.0,0.0419,0.0,5.1064,10.1291,3.5787,6.4667,11.5312,5.0645,0.5608,0.0419,0.0628,0.2093,0.1046,0.8162,0.4186,0.5651,0.3139,165.1,68.0,31.0,0.0693,0.0,1.9064,3.8995,1.6464,3.0156,5.1473,3.1542,0.5859,0.1213,0.26,0.1733,0.1906,0.208,0.2253,0.9012,0.6412,0.0,1.0
631,165.1,68.0,31.0,0.0693,0.0,1.9064,3.8995,1.6464,3.0156,5.1473,3.1542,0.5859,0.1213,0.26,0.1733,0.1906,0.208,0.2253,0.9012,0.6412,165.1,67.0,29.0,0.0419,0.0,5.1064,10.1291,3.5787,6.4667,11.5312,5.0645,0.5608,0.0419,0.0628,0.2093,0.1046,0.8162,0.4186,0.5651,0.3139,1.0,0.0
632,172.7,70.0,34.0,0.0,0.0,4.2256,7.4667,3.6,5.3846,8.7282,5.6513,0.6169,0.0923,0.2154,0.2564,0.041,1.3333,0.8821,0.4,0.5231,188.0,74.0,27.0,0.0235,0.0118,2.7417,5.3422,1.8004,4.1655,6.9778,3.6125,0.597,0.1059,0.3177,0.0824,0.0353,0.5766,0.4942,0.4354,0.0706,0.0,1.0
633,188.0,74.0,27.0,0.0235,0.0118,2.7417,5.3422,1.8004,4.1655,6.9778,3.6125,0.597,0.1059,0.3177,0.0824,0.0353,0.5766,0.4942,0.4354,0.0706,172.7,70.0,34.0,0.0,0.0,4.2256,7.4667,3.6,5.3846,8.7282,5.6513,0.6169,0.0923,0.2154,0.2564,0.041,1.3333,0.8821,0.4,0.5231,1.0,0.0
634,188.0,80.0,42.0,0.038,0.114,5.2438,9.6517,4.5218,10.0317,14.8575,5.0918,0.6752,0.152,0.456,0.228,0.152,1.8619,1.292,0.532,0.608,195.6,77.0,36.0,0.0637,0.0,2.8996,7.5836,2.0712,3.4095,8.1572,2.3898,0.418,0.0637,0.1275,0.0319,0.0,0.2868,0.0637,0.9241,0.0,0.0,1.0
635,195.6,77.0,36.0,0.0637,0.0,2.8996,7.5836,2.0712,3.4095,8.1572,2.3898,0.418,0.0637,0.1275,0.0319,0.0,0.2868,0.0637,0.9241,0.0,188.0,80.0,42.0,0.038,0.114,5.2438,9.6517,4.5218,10.0317,14.8575,5.0918,0.6752,0.152,0.456,0.228,0.152,1.8619,1.292,0.532,0.608,1.0,0.0
636,190.5,76.0,32.0,0.0681,0.0227,4.5595,11.0699,2.9263,4.8771,11.3875,3.3119,0.4283,0.0227,0.0454,0.1134,0.0,0.2949,0.3403,0.3176,0.0227,182.9,75.0,29.0,0.1095,0.0274,5.833,12.6791,5.7782,6.9831,13.8567,6.3533,0.504,0.0548,0.1369,0.0274,0.0548,0.0822,0.3834,0.1369,0.0,0.0,1.0
637,182.9,75.0,29.0,0.1095,0.0274,5.833,12.6791,5.7782,6.9831,13.8567,6.3533,0.504,0.0548,0.1369,0.0274,0.0548,0.0822,0.3834,0.1369,0.0,190.5,76.0,32.0,0.0681,0.0227,4.5595,11.0699,2.9263,4.8771,11.3875,3.3119,0.4283,0.0227,0.0454,0.1134,0.0,0.2949,0.3403,0.3176,0.0227,1.0,0.0
638,190.5,77.0,40.0,0.0,0.0133,3.12,7.1867,2.48,3.8,7.96,3.1333,0.4774,0.08,0.2,0.04,0.0,0.32,0.3467,0.0667,0.2133,193.0,78.0,37.0,0.0189,0.0,3.8478,9.6008,5.5077,4.0365,9.7894,5.5266,0.4123,0.0,0.0,0.0,0.0377,0.0566,0.132,0.0943,0.0,1.0,0.0
639,193.0,78.0,37.0,0.0189,0.0,3.8478,9.6008,5.5077,4.0365,9.7894,5.5266,0.4123,0.0,0.0,0.0,0.0377,0.0566,0.132,0.0943,0.0,190.5,77.0,40.0,0.0,0.0133,3.12,7.1867,2.48,3.8,7.96,3.1333,0.4774,0.08,0.2,0.04,0.0,0.32,0.3467,0.0667,0.2133,0.0,1.0
640,170.2,67.0,30.0,0.0,0.0,2.8935,6.1743,3.2446,4.9274,8.632,5.1332,0.5708,0.0605,0.3148,0.0605,0.0484,0.9564,0.8111,0.2421,0.1574,175.3,68.0,31.0,0.0,0.0136,6.3215,15.2997,6.8937,7.4387,16.5395,7.3978,0.4498,0.0272,0.0545,0.0136,0.0136,0.4496,0.3678,0.2997,0.1907,1.0,0.0
641,175.3,68.0,31.0,0.0,0.0136,6.3215,15.2997,6.8937,7.4387,16.5395,7.3978,0.4498,0.0272,0.0545,0.0136,0.0136,0.4496,0.3678,0.2997,0.1907,170.2,67.0,30.0,0.0,0.0,2.8935,6.1743,3.2446,4.9274,8.632,5.1332,0.5708,0.0605,0.3148,0.0605,0.0484,0.9564,0.8111,0.2421,0.1574,0.0,1.0
642,167.6,70.0,34.0,0.1264,0.0181,2.8537,9.3558,2.9801,3.1427,9.8073,3.1607,0.3204,0.0181,0.1084,0.0181,0.0,0.0,0.0,0.4877,0.1445,172.7,70.0,28.0,0.0488,0.0244,3.5639,7.2986,1.9528,8.6168,13.5232,3.9788,0.6372,0.3173,0.6103,0.0,0.0488,0.5126,0.7567,1.7575,0.3173,1.0,0.0
643,172.7,70.0,28.0,0.0488,0.0244,3.5639,7.2986,1.9528,8.6168,13.5232,3.9788,0.6372,0.3173,0.6103,0.0,0.0488,0.5126,0.7567,1.7575,0.3173,167.6,70.0,34.0,0.1264,0.0181,2.8537,9.3558,2.9801,3.1427,9.8073,3.1607,0.3204,0.0181,0.1084,0.0181,0.0,0.0,0.0,0.4877,0.1445,0.0,1.0
644,182.9,74.0,25.0,0.0,0.0,3.4109,8.6822,2.9612,5.814,11.4419,4.0465,0.5081,0.1085,0.2481,0.0775,0.062,0.2016,0.186,0.4496,0.1085,185.4,78.0,34.0,0.0,0.0351,1.7389,3.6885,2.582,2.9684,5.041,4.3033,0.5889,0.2283,0.4391,0.0351,0.0703,0.0878,0.4567,0.2635,0.4391,1.0,0.0
645,185.4,78.0,34.0,0.0,0.0351,1.7389,3.6885,2.582,2.9684,5.041,4.3033,0.5889,0.2283,0.4391,0.0351,0.0703,0.0878,0.4567,0.2635,0.4391,182.9,74.0,25.0,0.0,0.0,3.4109,8.6822,2.9612,5.814,11.4419,4.0465,0.5081,0.1085,0.2481,0.0775,0.062,0.2016,0.186,0.4496,0.1085,0.0,1.0
646,193.0,84.0,32.0,0.01,0.0,4.7576,7.6862,2.3088,6.3268,9.3553,2.6487,0.6763,0.1,0.2599,0.01,0.0,0.9295,0.5297,0.7596,0.01,188.0,76.0,35.0,0.0614,0.0205,5.6724,10.4846,2.3549,6.6962,11.5495,3.4812,0.5798,0.1229,0.2457,0.1229,0.0205,1.4539,0.5119,1.4949,0.5734,1.0,0.0
647,188.0,76.0,35.0,0.0614,0.0205,5.6724,10.4846,2.3549,6.6962,11.5495,3.4812,0.5798,0.1229,0.2457,0.1229,0.0205,1.4539,0.5119,1.4949,0.5734,193.0,84.0,32.0,0.01,0.0,4.7576,7.6862,2.3088,6.3268,9.3553,2.6487,0.6763,0.1,0.2599,0.01,0.0,0.9295,0.5297,0.7596,0.01,0.0,1.0
648,172.7,69.0,31.0,0.0381,0.0,5.5221,10.6823,2.8372,6.1314,11.4059,3.3704,0.5376,0.0952,0.2285,0.019,0.019,0.3808,0.1904,0.3808,0.0952,172.7,69.0,37.0,0.0099,0.0,2.4419,7.3554,3.2229,4.0633,9.1745,4.5774,0.4429,0.0395,0.1681,0.0297,0.0099,0.2966,0.5536,0.2076,0.0297,1.0,0.0
649,172.7,69.0,37.0,0.0099,0.0,2.4419,7.3554,3.2229,4.0633,9.1745,4.5774,0.4429,0.0395,0.1681,0.0297,0.0099,0.2966,0.5536,0.2076,0.0297,172.7,69.0,31.0,0.0381,0.0,5.5221,10.6823,2.8372,6.1314,11.4059,3.3704,0.5376,0.0952,0.2285,0.019,0.019,0.3808,0.1904,0.3808,0.0952,0.0,1.0
650,188.0,78.0,36.0,0.0355,0.0177,3.7256,7.6818,2.3773,5.0207,9.0656,3.2289,0.5538,0.1242,0.2484,0.0355,0.0355,0.2839,0.1952,0.3193,0.3193,190.5,77.0,34.0,0.0,0.0598,5.3586,9.4821,3.0279,6.5737,10.8566,4.0837,0.6055,0.0996,0.1992,0.0797,0.0598,0.2988,0.5777,2.3506,0.1195,1.0,0.0
651,190.5,77.0,34.0,0.0,0.0598,5.3586,9.4821,3.0279,6.5737,10.8566,4.0837,0.6055,0.0996,0.1992,0.0797,0.0598,0.2988,0.5777,2.3506,0.1195,188.0,78.0,36.0,0.0355,0.0177,3.7256,7.6818,2.3773,5.0207,9.0656,3.2289,0.5538,0.1242,0.2484,0.0355,0.0355,0.2839,0.1952,0.3193,0.3193,0.0,1.0
652,177.8,72.0,37.0,0.0,0.0897,3.6785,6.2804,2.2654,5.1364,8.0748,4.2168,0.6361,0.157,0.2692,0.0,0.0,0.2916,0.471,2.3776,0.471,185.4,75.0,31.0,0.0,0.0,1.6287,4.5277,2.2801,2.899,6.1889,3.7785,0.4684,0.2932,0.4886,0.0651,0.1303,0.228,0.1954,0.6189,0.684,0.0,1.0
653,185.4,75.0,31.0,0.0,0.0,1.6287,4.5277,2.2801,2.899,6.1889,3.7785,0.4684,0.2932,0.4886,0.0651,0.1303,0.228,0.1954,0.6189,0.684,177.8,72.0,37.0,0.0,0.0897,3.6785,6.2804,2.2654,5.1364,8.0748,4.2168,0.6361,0.157,0.2692,0.0,0.0,0.2916,0.471,2.3776,0.471,1.0,0.0
654,175.3,73.0,37.0,0.0,0.0897,3.4089,10.6903,3.8126,4.8144,12.32,4.3658,0.3908,0.0299,0.2243,0.0748,0.0,0.314,0.1944,0.0897,0.2093,172.7,70.0,25.0,0.0288,0.0,2.1913,6.5017,1.8309,3.2725,7.7126,3.8635,0.4243,0.1153,0.2018,0.173,0.0432,0.1297,0.2018,0.4181,0.1874,0.0,1.0
655,172.7,70.0,25.0,0.0288,0.0,2.1913,6.5017,1.8309,3.2725,7.7126,3.8635,0.4243,0.1153,0.2018,0.173,0.0432,0.1297,0.2018,0.4181,0.1874,175.3,73.0,37.0,0.0,0.0897,3.4089,10.6903,3.8126,4.8144,12.32,4.3658,0.3908,0.0299,0.2243,0.0748,0.0,0.314,0.1944,0.0897,0.2093,1.0,0.0
656,162.6,63.0,30.0,0.0,0.0,2.5218,5.9477,4.9326,4.1396,7.7557,9.9603,0.5337,0.2062,0.4758,0.0952,0.0793,0.3489,0.6027,0.2538,1.364,162.6,63.0,34.0,0.0,0.0,2.7174,6.087,2.9969,4.6739,8.4006,4.4099,0.5564,0.1553,0.5435,0.0155,0.0155,0.7919,0.6366,0.7453,0.1242,1.0,0.0
657,162.6,63.0,34.0,0.0,0.0,2.7174,6.087,2.9969,4.6739,8.4006,4.4099,0.5564,0.1553,0.5435,0.0155,0.0155,0.7919,0.6366,0.7453,0.1242,162.6,63.0,30.0,0.0,0.0,2.5218,5.9477,4.9326,4.1396,7.7557,9.9603,0.5337,0.2062,0.4758,0.0952,0.0793,0.3489,0.6027,0.2538,1.364,0.0,1.0
658,193.0,83.0,32.0,0.0466,0.0,1.3292,4.6638,2.1687,1.7256,5.1069,5.2002,0.3379,0.0,0.0233,0.1399,0.0233,0.3031,0.1632,0.1866,0.6529,193.0,77.0,35.0,0.0299,0.015,4.9975,9.4713,2.6484,5.1621,9.6509,2.6633,0.5349,0.0,0.015,0.0,0.0,0.1047,0.1945,0.2095,0.1197,1.0,0.0
659,193.0,77.0,35.0,0.0299,0.015,4.9975,9.4713,2.6484,5.1621,9.6509,2.6633,0.5349,0.0,0.015,0.0,0.0,0.1047,0.1945,0.2095,0.1197,193.0,83.0,32.0,0.0466,0.0,1.3292,4.6638,2.1687,1.7256,5.1069,5.2002,0.3379,0.0,0.0233,0.1399,0.0233,0.3031,0.1632,0.1866,0.6529,0.0,1.0
660,165.1,67.0,34.0,0.0163,0.0,1.7969,3.6101,1.9112,4.0348,6.1585,4.2145,0.6552,0.1307,0.294,0.0,0.049,0.1634,0.5227,0.4084,0.294,162.6,65.0,35.0,0.0155,0.0155,3.887,11.4589,3.8093,4.9132,12.6406,4.7733,0.3887,0.1555,0.4353,0.1399,0.0,0.3576,0.8085,0.2643,0.1244,0.0,1.0
661,162.6,65.0,35.0,0.0155,0.0155,3.887,11.4589,3.8093,4.9132,12.6406,4.7733,0.3887,0.1555,0.4353,0.1399,0.0,0.3576,0.8085,0.2643,0.1244,165.1,67.0,34.0,0.0163,0.0,1.7969,3.6101,1.9112,4.0348,6.1585,4.2145,0.6552,0.1307,0.294,0.0,0.049,0.1634,0.5227,0.4084,0.294,1.0,0.0
662,185.4,72.0,41.0,0.0,0.0242,1.5853,4.4292,3.0254,2.3719,5.361,3.9935,0.4424,0.0726,0.7866,0.0,0.0242,0.1331,0.1452,0.1936,0.3752,182.9,73.0,29.0,0.0297,0.0,2.7036,7.2642,1.8123,3.8921,8.6606,2.4065,0.4494,0.0,0.0,0.1337,0.0743,0.1634,0.1188,0.3565,0.1188,1.0,0.0
663,182.9,73.0,29.0,0.0297,0.0,2.7036,7.2642,1.8123,3.8921,8.6606,2.4065,0.4494,0.0,0.0,0.1337,0.0743,0.1634,0.1188,0.3565,0.1188,185.4,72.0,41.0,0.0,0.0242,1.5853,4.4292,3.0254,2.3719,5.361,3.9935,0.4424,0.0726,0.7866,0.0,0.0242,0.1331,0.1452,0.1936,0.3752,0.0,1.0
664,172.7,70.0,30.0,0.0394,0.0,5.4241,12.1499,4.2209,7.3767,14.3195,5.3057,0.5152,0.0394,0.1775,0.0986,0.0,0.7298,0.4142,0.7101,0.2761,180.3,71.0,34.0,0.1065,0.0266,6.4685,17.3824,5.2972,7.3203,18.2609,6.6282,0.4009,0.0,0.0,0.1331,0.0,0.4791,0.5324,0.6389,0.9051,1.0,0.0
665,180.3,71.0,34.0,0.1065,0.0266,6.4685,17.3824,5.2972,7.3203,18.2609,6.6282,0.4009,0.0,0.0,0.1331,0.0,0.4791,0.5324,0.6389,0.9051,172.7,70.0,30.0,0.0394,0.0,5.4241,12.1499,4.2209,7.3767,14.3195,5.3057,0.5152,0.0394,0.1775,0.0986,0.0,0.7298,0.4142,0.7101,0.2761,0.0,1.0
666,180.3,72.0,30.0,0.0189,0.0,6.3436,12.725,3.927,6.6268,13.0271,4.248,0.5087,0.0944,0.1699,0.0,0.0189,0.0755,0.2077,0.1888,0.0,170.2,72.0,32.0,0.0329,0.0165,3.9539,10.2801,3.7397,5.7002,12.257,4.3822,0.4651,0.0659,0.1647,0.0824,0.0494,0.3624,0.2142,0.2801,0.0659,0.0,1.0
667,170.2,72.0,32.0,0.0329,0.0165,3.9539,10.2801,3.7397,5.7002,12.257,4.3822,0.4651,0.0659,0.1647,0.0824,0.0494,0.3624,0.2142,0.2801,0.0659,180.3,72.0,30.0,0.0189,0.0,6.3436,12.725,3.927,6.6268,13.0271,4.248,0.5087,0.0944,0.1699,0.0,0.0189,0.0755,0.2077,0.1888,0.0,1.0,0.0
668,182.9,72.0,30.0,0.0984,0.0197,5.9213,12.4525,5.5475,9.2262,15.9148,6.6492,0.5797,0.0,0.0197,0.2951,0.0197,0.9836,0.5902,0.5902,0.2754,190.5,78.0,29.0,0.0189,0.0,3.0265,6.8852,2.3077,3.9912,8.058,5.7692,0.4953,0.0757,0.1324,0.0946,0.0189,0.454,0.1702,0.9458,0.5485,0.0,1.0
669,190.5,78.0,29.0,0.0189,0.0,3.0265,6.8852,2.3077,3.9912,8.058,5.7692,0.4953,0.0757,0.1324,0.0946,0.0189,0.454,0.1702,0.9458,0.5485,182.9,72.0,30.0,0.0984,0.0197,5.9213,12.4525,5.5475,9.2262,15.9148,6.6492,0.5797,0.0,0.0197,0.2951,0.0197,0.9836,0.5902,0.5902,0.2754,1.0,0.0
670,162.6,64.0,32.0,0.0492,0.0,3.3962,8.3019,2.9696,4.7908,10.0082,3.8392,0.4787,0.1477,0.4102,0.0164,0.0,0.5086,0.1477,0.7055,0.0328,167.6,67.0,31.0,0.1144,0.0286,3.2332,9.3562,2.6037,3.3763,9.4993,2.7468,0.3554,0.0286,0.1144,0.0572,0.0572,0.0,0.0858,0.2861,0.0286,1.0,0.0
671,167.6,67.0,31.0,0.1144,0.0286,3.2332,9.3562,2.6037,3.3763,9.4993,2.7468,0.3554,0.0286,0.1144,0.0572,0.0572,0.0,0.0858,0.2861,0.0286,162.6,64.0,32.0,0.0492,0.0,3.3962,8.3019,2.9696,4.7908,10.0082,3.8392,0.4787,0.1477,0.4102,0.0164,0.0,0.5086,0.1477,0.7055,0.0328,0.0,1.0
672,165.1,66.0,31.0,0.0,0.0,3.7913,7.4547,2.6305,6.3685,10.1597,3.9191,0.6268,0.1278,0.2769,0.0319,0.0319,0.2875,0.5218,1.1076,0.0213,167.6,66.0,33.0,0.0,0.0,3.1333,9.16,3.0,3.8933,10.0533,3.9733,0.3873,0.0533,0.12,0.04,0.08,0.2533,0.4667,0.2,0.4,1.0,0.0
673,167.6,66.0,33.0,0.0,0.0,3.1333,9.16,3.0,3.8933,10.0533,3.9733,0.3873,0.0533,0.12,0.04,0.08,0.2533,0.4667,0.2,0.4,165.1,66.0,31.0,0.0,0.0,3.7913,7.4547,2.6305,6.3685,10.1597,3.9191,0.6268,0.1278,0.2769,0.0319,0.0319,0.2875,0.5218,1.1076,0.0213,0.0,1.0
674,180.3,76.0,35.0,0.0,0.0311,7.6827,14.5101,4.6967,7.9316,14.8056,5.1788,0.5357,0.0,0.0622,0.0778,0.0933,0.14,0.0778,0.4977,0.5288,185.4,73.0,36.0,0.0877,0.0,4.6019,10.5771,3.7838,4.7188,10.7085,4.1198,0.4407,0.0292,0.1753,0.0146,0.0146,0.4967,0.7012,0.3506,0.0146,1.0,0.0
675,185.4,73.0,36.0,0.0877,0.0,4.6019,10.5771,3.7838,4.7188,10.7085,4.1198,0.4407,0.0292,0.1753,0.0146,0.0146,0.4967,0.7012,0.3506,0.0146,180.3,76.0,35.0,0.0,0.0311,7.6827,14.5101,4.6967,7.9316,14.8056,5.1788,0.5357,0.0,0.0622,0.0778,0.0933,0.14,0.0778,0.4977,0.5288,0.0,1.0
676,170.2,71.0,30.0,0.0,0.0365,5.4181,9.7233,1.6236,7.7349,12.1861,3.4114,0.6347,0.1095,0.4743,0.1095,0.0365,1.0763,0.4378,1.0216,0.1824,167.6,65.0,32.0,0.1203,0.0,6.3994,13.7129,5.2927,7.6744,15.1323,5.5333,0.5072,0.0241,0.1684,0.0,0.0481,0.6496,0.1925,0.7939,0.0241,1.0,0.0
677,167.6,65.0,32.0,0.1203,0.0,6.3994,13.7129,5.2927,7.6744,15.1323,5.5333,0.5072,0.0241,0.1684,0.0,0.0481,0.6496,0.1925,0.7939,0.0241,170.2,71.0,30.0,0.0,0.0365,5.4181,9.7233,1.6236,7.7349,12.1861,3.4114,0.6347,0.1095,0.4743,0.1095,0.0365,1.0763,0.4378,1.0216,0.1824,0.0,1.0
678,175.3,68.0,30.0,0.0133,0.0,4.2933,13.9067,4.5467,4.9733,14.6667,4.9867,0.3391,0.0,0.16,0.08,0.0133,0.2933,0.32,0.1333,0.0533,167.6,65.0,33.0,0.0382,0.0,5.3711,11.2392,4.2052,7.2252,13.3418,5.677,0.5415,0.0765,0.172,0.1147,0.0765,0.5734,0.7646,0.5352,0.5352,1.0,0.0
679,167.6,65.0,33.0,0.0382,0.0,5.3711,11.2392,4.2052,7.2252,13.3418,5.677,0.5415,0.0765,0.172,0.1147,0.0765,0.5734,0.7646,0.5352,0.5352,175.3,68.0,30.0,0.0133,0.0,4.2933,13.9067,4.5467,4.9733,14.6667,4.9867,0.3391,0.0,0.16,0.08,0.0133,0.2933,0.32,0.1333,0.0533,0.0,1.0
680,195.6,79.0,32.0,0.0398,0.0133,3.9655,9.0849,3.9655,5.4509,10.7294,5.7958,0.508,0.0796,0.1989,0.0398,0.0,0.3581,0.8621,0.6499,0.4775,193.0,76.0,31.0,0.0418,0.0418,2.884,5.1202,5.5381,3.2184,5.4754,8.9237,0.5878,0.0418,0.1463,0.0836,0.0418,0.4598,0.9195,0.0836,1.9854,0.0,1.0
681,193.0,76.0,31.0,0.0418,0.0418,2.884,5.1202,5.5381,3.2184,5.4754,8.9237,0.5878,0.0418,0.1463,0.0836,0.0418,0.4598,0.9195,0.0836,1.9854,195.6,79.0,32.0,0.0398,0.0133,3.9655,9.0849,3.9655,5.4509,10.7294,5.7958,0.508,0.0796,0.1989,0.0398,0.0,0.3581,0.8621,0.6499,0.4775,1.0,0.0
682,175.3,70.0,33.0,0.0393,0.0196,3.4185,7.112,2.9666,4.6758,8.5462,4.8527,0.5471,0.0393,0.0786,0.2554,0.0196,0.3143,0.1768,0.609,0.5697,177.8,71.0,29.0,0.0,0.0,2.1283,6.4708,1.8488,3.5901,8.1691,3.4181,0.4395,0.129,0.3225,0.1505,0.0215,0.2795,0.2795,0.6664,0.215,0.0,1.0
683,177.8,71.0,29.0,0.0,0.0,2.1283,6.4708,1.8488,3.5901,8.1691,3.4181,0.4395,0.129,0.3225,0.1505,0.0215,0.2795,0.2795,0.6664,0.215,175.3,70.0,33.0,0.0393,0.0196,3.4185,7.112,2.9666,4.6758,8.5462,4.8527,0.5471,0.0393,0.0786,0.2554,0.0196,0.3143,0.1768,0.609,0.5697,1.0,0.0
